Lambda,Motor,Battery,Diameter,Root Chord,Tip Chord,Root Pitch,Tip Pitch,Airfoil,WeightedObj,ConstraintG,Flight Time [hr],Thrust to Weight,Method,WeightedObjSum,Runtime [min],Beta,NBI_t
0.7777777777777777,2300.0,4.0,0.092432744368028,0.0077099844014349,0.0038030298407262,9.1224249824754,4.141126222513605,8.0,-1.0140510713629745,0.0027134231862959,2.4177021554924982,1.497286576813704,Lawnmower Search,,,,
1.0,2300.0,4.0,0.0915981857995975,0.0087926233126116,0.003440081015579,9.185989089452894,4.195561661908457,8.0,-1.313344472211336,-0.0022608591053152,2.4085394524710977,1.5022608591053153,Lawnmower Search,,,,
1.0,2300.0,4.0,0.0915981857995975,0.0087926233126116,0.003440081015579,9.185989089452894,4.195561661908457,8.0,-1.313344472211336,-0.0022608591053152,2.4085394524710977,1.5022608591053153,Lawnmower Search,,,,
1.0,2300.0,4.0,0.0915981857995975,0.0087926233126116,0.003440081015579,9.185989089452894,4.195561661908457,8.0,-1.313344472211336,-0.0022608591053152,2.4085394524710977,1.5022608591053153,Lawnmower Search,,,,
1.0,2300.0,4.0,0.0915981857995975,0.0087926233126116,0.003440081015579,9.185989089452894,4.195561661908457,8.0,-1.313344472211336,-0.0022608591053152,2.4085394524710977,1.5022608591053153,Lawnmower Search,,,,
1.0,2300.0,4.0,0.0915981857995975,0.0087926233126116,0.003440081015579,9.185989089452894,4.195561661908457,8.0,,,2.4085394524710977,1.5022608591053153,Heuristic (Genetic) method,1.313344472211336,10.424783023198446,,
1.0,2300.0,4.0,0.0915981857995975,0.0087926233126116,0.003440081015579,9.185989089452894,4.195561661908457,8.0,,,2.4085394524710977,1.5022608591053153,Gradient (SQP) method,1.313344472211336,1.4892831563949585,,
1.0,2300.0,4.0,0.0915981857995975,0.0087926233126116,0.003440081015579,9.185989104354055,4.195561661908457,8.0,-1.3133444710801667,-0.0022608611287275,2.408539450544566,1.5022608611287276,Lawnmower Search,,,,
1.0,2300.0,4.0,0.0915981857995975,0.0087926233126116,0.003440081015579,9.185989104354055,4.195561661908457,8.0,-1.3133444710801667,-0.0022608611287275,2.408539450544566,1.5022608611287276,Lawnmower Search,,,,
1.0,2300.0,4.0,0.0915981857995975,0.0087926382137727,0.003440081015579,9.185989089452894,4.195561661908457,8.0,-1.3133431399297764,-0.0022623342179457,2.4085371834179443,1.5022623342179455,Lawnmower Search,,,,
1.0,2300.0,4.0,0.0915981857995975,0.0087926382137727,0.003440081015579,9.185989089452894,4.195561661908457,8.0,-1.3133431399297764,-0.0022623342179457,2.4085371834179443,1.5022623342179455,Lawnmower Search,,,,
1.0,2300.0,4.0,0.0915981857995975,0.0087926233126116,0.003440081015579,9.185989089452894,4.195561676809618,8.0,-1.3121490924426868,-0.0031080119367294,2.4065035613230474,1.5031080119367295,Lawnmower Search,,,,
1.0,2300.0,4.0,0.0915981857995975,0.0087926233126116,0.003440081015579,9.185989089452894,4.195561676809618,8.0,-1.3121490924426868,-0.0031080119367294,2.4065035613230474,1.5031080119367295,Lawnmower Search,,,,
1.0,2300.0,4.0,0.0915982007007586,0.0087926233126116,0.003440081015579,9.185989089452894,4.195561661908457,8.0,-1.312148216446887,-0.0031087288031095,2.406502069385388,1.5031087288031095,Lawnmower Search,,,,
